catid,lat,lng,Description,Name,PHOTOURL,Opening_Hours
HealthFood,103.830642,1.304676293,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Sakae Sushi - Wheelock Place,updating,updating
HealthFood,103.9495966,1.372372551,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Sakae Sushi - White Sands Shopping By The Sea,updating,updating
HealthFood,103.7866196,1.435077894,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Sakae Sushi - Woodlands Civic Centre,updating,updating
HealthFood,103.8484776,1.350239427,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Saybons - Junction 8,updating,updating
HealthFood,103.8466501,1.310448532,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Saybons - KKH,updating,updating
HealthFood,103.8449916,1.300117459,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Saybons - Plaza Singapura,updating,updating
HealthFood,103.8621461,1.314388783,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,SI Asia - Bendeemer,updating,updating
HealthFood,103.8383151,1.279331469,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,SI Asia - Health Promotion Board,updating,updating
HealthFood,103.8907522,1.336385913,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,SI Asia - Tai Seng,updating,updating
HealthFood,103.820051,1.264012935,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Simply Wrapps -HarbourFront Center,updating,updating
HealthFood,103.8524489,1.284132522,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Simply Wrapps -Income at Raffles,updating,updating
HealthFood,103.8501058,1.296656795,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,PastaMania - SMU,updating,updating
HealthFood,103.8194621,1.44822653,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,PastaMania - Sun Plaza,updating,updating
HealthFood,103.9442583,1.352699805,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,PastaMania - Tampines Mall,updating,updating
HealthFood,103.8434632,1.317334643,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,PastaMania - United Square,updating,updating
HealthFood,103.887832,1.379245288,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Hougang Green (DEL),updating,updating
HealthFood,103.8936616,1.372311865,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Hougang Mall,updating,updating
HealthFood,103.7467345,1.334898439,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - IMM (EXP),updating,updating
HealthFood,103.8727837,1.395874364,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Jalan Kayu (DEL),updating,updating
HealthFood,103.8262925,1.443993537,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Jalan Malu Malu (DEL),updating,updating
HealthFood,103.706127,1.320768736,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Jurong Bird Park (EXP),updating,updating
HealthFood,103.7288352,1.346215612,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Jurong East Swimming Complex (DEL),updating,updating
HealthFood,103.7064609,1.339830148,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Jurong Point,updating,updating
HealthFood,103.7249577,1.32523663,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Jurong Superbowl (DEL),updating,updating
HealthFood,103.8696908,1.320539181,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Kallang Bahru (DEL),updating,updating
HealthFood,103.9007501,1.317846446,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Kampong Ubi Community Centre (DEL),updating,updating
HealthFood,103.9050149,1.30523472,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Katong 211 (EXP),updating,updating
HealthFood,103.7457082,1.377022652,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Keat Hong (DEL),updating,updating
HealthFood,103.8203831,1.251348138,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Kidzania (EXP),updating,updating
HealthFood,103.8421844,1.28061146,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Kreta Ayer Delco (DEL),updating,updating
HealthFood,103.7449504,1.385068363,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Lot 1,updating,updating
HealthFood,103.749022,1.350189159,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,PastaMania - West Mall,updating,updating
HealthFood,103.9437097,1.352402352,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Penang Culture - Century Square,updating,updating
HealthFood,103.988751,1.355190944,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Penang Culture - Changi Airport Terminal 2,updating,updating
HealthFood,103.9606162,1.408455728,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Penang Culture - JEM,updating,updating
HealthFood,103.8477757,1.371785516,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Penang Culture -Jubilee Square,updating,updating
HealthFood,103.8459054,1.370973295,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Ang Mo Kio,updating,updating
HealthFood,103.8554554,1.372343579,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Ang Mo Kio 2 (DEL),updating,updating
HealthFood,103.801127,1.27367658,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - ARC (EXP),updating,updating
HealthFood,103.8617336,1.301622875,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Beach Road (DEL),updating,updating
HealthFood,103.9334975,1.326075956,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Bedok,updating,updating
HealthFood,103.9474324,1.323631605,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Bedok Mall,updating,updating
HealthFood,103.9253073,1.331313875,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Bedok North (DEL),updating,updating
HealthFood,103.7114189,1.348375613,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Boon Lay Community Centre (DEL),updating,updating
HealthFood,103.7428248,1.347152543,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Bukit Batok (DEL),updating,updating
HealthFood,103.7517909,1.35861159,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Bukit Gombak (EXP),updating,updating
HealthFood,103.8174654,1.283837507,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Bukit Merah (DEL),updating,updating
HealthFood,103.763994,1.380542441,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Bukit Panjang Plaza,updating,updating
HealthFood,103.7785141,1.338620875,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Bukit Timah Plaza,updating,updating
HealthFood,103.7856245,1.436147935,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Causeway Point,updating,updating
HealthFood,103.7479207,1.390666172,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Choa Chu Kang Sports Centre (DEL),updating,updating
HealthFood,103.8564871,1.311393494,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - City Square Mall,updating,updating
HealthFood,103.89498,1.392094149,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Compass One,updating,updating
HealthFood,103.8111549,1.323026459,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Crown Centre (DEL),updating,updating
HealthFood,103.9542711,1.377377666,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Downtown East (DEL),updating,updating
HealthFood,103.9530245,1.342706189,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - East Point Mall,updating,updating
HealthFood,103.768807,1.336413976,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Eng Kong Terrace (DEL),updating,updating
HealthFood,103.7885329,1.310081186,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Ghim Moh Delco (DEL),updating,updating
HealthFood,103.7661705,1.385295562,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - GreenRidge (DEL),updating,updating
HealthFood,103.820051,1.264012935,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Harbourfront Centre,updating,updating
HealthFood,103.8451537,1.287150621,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Havelock II (DEL),updating,updating
HealthFood,103.7963991,1.312240304,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Holland Village MRT (EXP),updating,updating
HealthFood,103.8521282,1.28385699,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,NTUC Foodfare - Clifford Centre,updating,updating
HealthFood,103.6782793,1.327161871,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,NTUC Foodfare - FairPrice Hub,updating,updating
HealthFood,103.8378537,1.423877608,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,NTUC Foodfare - KTPH,updating,updating
HealthFood,103.799074,1.274825813,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,NTUC Foodfare - Mapletree Business City (Kitchen Loft),updating,updating
HealthFood,103.8544055,1.279109771,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,NTUC Foodfare - MBFC,updating,updating
HealthFood,103.9043364,1.392217321,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,NTUC Foodfare - Rivervale Mall,updating,updating
HealthFood,103.8200461,1.449050813,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,NTUC Foodfare - Sembawang MRT,updating,updating
HealthFood,103.9533717,1.34320289,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,NTUC Foodfare - Simei MRT,updating,updating
HealthFood,103.8727507,1.303843279,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,NTUC Foodfare - Sportshub,updating,updating
HealthFood,103.8760677,1.391393057,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,NTUC Foodfare - The Seletar Mall,updating,updating
HealthFood,103.8015374,1.440363675,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,NTUC Foodfare - Woodlands,updating,updating
HealthFood,103.7742773,1.301327322,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,NUS - Frontier,updating,updating
